Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1631385771.6845, 4.862, 4.694, 4.201, 3.398, 2.287, 33.596, 15.703, 10.966, 13.739, 5.229, 2.631, 2.609, 2.277, 1.655, 6.853, 1.697, 4.514, 11.029, 2.744, 2.809, 4.191, 4.081, 5.418, 2.769, 2.653
1631385771.8109, 5.688, 4.171, 3.795, 3.32, 2.031, 45.419, 13.035, 9.048, 11.324, 5.309, 1.909, 1.937, 1.705, 2.048, 4.942, 2.289, 3.514, 11.211, 2.762, 2.564, 5.55, 3.386, 5.193, 2.807, 2.425
1631385771.9372, 6.207, 3.663, 3.129, 3.332, 1.776, 78.259, 11.267, 7.636, 10.108, 5.679, 1.688, 1.772, 1.337, 2.636, 4.143, 2.849, 2.573, 10.161, 2.841, 2.315, 6.626, 2.705, 4.551, 3.052, 2.234
1631385772.0632, 6.16, 3.305, 2.426, 3.471, 1.607, 137.874, 11.202, 8.281, 10.392, 6.358, 1.615, 1.741, 1.162, 3.15, 4.115, 3.209, 1.937, 8.301, 2.982, 2.121, 6.965, 2.159, 3.74, 3.468, 2.14
1631385772.1889, 5.379, 3.189, 1.923, 3.718, 1.575, 216.263, 13.373, 11.935, 11.915, 7.311, 1.544, 1.657, 1.174, 3.393, 4.409, 3.271, 1.712, 6.296, 3.158, 2.041, 6.439, 1.865, 3.065, 3.933, 2.163
1631385772.3152, 4.253, 3.302, 1.773, 3.994, 1.682, 296.744, 17.614, 18.246, 13.989, 8.436, 1.454, 1.492, 1.315, 3.274, 4.748, 3.089, 1.825, 4.755, 3.316, 2.108, 5.375, 1.844, 2.746, 4.29, 2.281
1631385772.4414, 3.205, 3.624, 2.001, 4.182, 1.878, 355.03, 22.791, 25.615, 15.851, 9.581, 1.461, 1.284, 1.529, 2.846, 5.2, 2.862, 2.117, 3.986, 3.396, 2.307, 4.309, 2.092, 2.858, 4.401, 2.436
1631385772.5677, 4.073, 4.462, 2.554, 4.204, 2.088, 372.609, 27.259, 31.759, 16.964, 10.563, 1.605, 1.091, 1.747, 2.279, 5.947, 2.76, 2.445, 3.898, 3.374, 2.569, 4.444, 2.791, 3.333, 4.228, 2.561
1631385772.6936, 10.134, 6.377, 3.34, 4.058, 2.252, 342.501, 30.061, 35.337, 17.154, 11.234, 1.852, 0.959, 1.893, 1.778, 6.94, 2.893, 2.753, 4.107, 3.309, 2.796, 7.598, 4.274, 3.988, 3.863, 2.609
1631385772.8195, 23.665, 9.673, 4.328, 3.813, 2.331, 279.209, 31.012, 36.478, 16.678, 11.558, 2.115, 0.914, 1.931, 1.485, 7.871, 3.261, 3.059, 4.253, 3.307, 2.901, 14.89, 6.737, 4.723, 3.472, 2.573
