Timestamp, AF3/theta, AF3/alpha, AF3/betaL, AF3/betaH, AF3/gamma, T7/theta, T7/alpha, T7/betaL, T7/betaH, T7/gamma, Pz/theta, Pz/alpha, Pz/betaL, Pz/betaH, Pz/gamma, T8/theta, T8/alpha, T8/betaL, T8/betaH, T8/gamma, AF4/theta, AF4/alpha, AF4/betaL, AF4/betaH, AF4/gamma
1629739729.0914, 64.448, 10.65, 5.01, 3.545, 4.75, 3.798, 3.304, 2.398, 3.78, 4.463, 5.992, 5.917, 4.513, 2.209, 3.865, 5.987, 8.703, 3.969, 3.698, 4.639, 43.128, 12.2, 4.421, 3.351, 5.333
1629739729.217, 45.781, 9.099, 5.793, 3.283, 4.698, 4.379, 2.964, 2.255, 3.499, 4.536, 5.222, 5.368, 4.47, 1.898, 3.877, 5.681, 8.135, 3.641, 3.043, 4.582, 31.589, 10.489, 4.51, 2.978, 5.399
1629739729.3433, 30.569, 7.78, 6.393, 3.065, 4.349, 4.692, 2.531, 2.123, 3.25, 4.475, 4.387, 4.811, 4.495, 1.671, 3.67, 5.027, 7.2, 3.69, 2.47, 4.306, 22.019, 8.879, 4.867, 2.679, 5.11
1629739729.4695, 20.646, 6.591, 6.645, 2.949, 3.782, 4.692, 2.109, 2.009, 3.041, 4.355, 3.64, 4.269, 4.601, 1.591, 3.3, 4.224, 6.094, 4.088, 2.099, 3.869, 15.518, 7.431, 5.336, 2.52, 4.534
1629739729.5956, 15.263, 5.487, 6.456, 2.927, 3.14, 4.411, 1.798, 1.936, 2.829, 4.272, 3.111, 3.804, 4.684, 1.643, 2.881, 3.453, 5.025, 4.567, 1.97, 3.381, 11.938, 6.168, 5.66, 2.493, 3.822
1629739729.7214, 12.148, 4.483, 5.869, 2.955, 2.577, 3.934, 1.634, 1.949, 2.571, 4.284, 2.842, 3.454, 4.594, 1.75, 2.526, 2.851, 4.122, 4.812, 2.02, 2.957, 9.856, 5.096, 5.637, 2.536, 3.155
1629739729.8473, 9.722, 3.691, 5.052, 2.972, 2.211, 3.376, 1.616, 2.121, 2.273, 4.373, 2.742, 3.178, 4.244, 1.821, 2.305, 2.442, 3.424, 4.624, 2.132, 2.678, 8.396, 4.263, 5.198, 2.571, 2.684
1629739729.9736, 7.491, 3.114, 4.245, 2.956, 2.08, 2.811, 1.674, 2.441, 1.979, 4.458, 2.669, 2.897, 3.671, 1.815, 2.228, 2.184, 2.881, 4.038, 2.221, 2.563, 7.11, 3.646, 4.478, 2.554, 2.467
1629739730.0998, 5.575, 2.725, 3.638, 2.881, 2.135, 2.286, 1.708, 2.826, 1.75, 4.444, 2.523, 2.578, 3.022, 1.732, 2.241, 1.992, 2.452, 3.296, 2.25, 2.565, 5.931, 3.216, 3.708, 2.461, 2.461
1629739730.226, 4.067, 2.452, 3.275, 2.742, 2.281, 1.806, 1.653, 3.16, 1.642, 4.285, 2.289, 2.202, 2.438, 1.594, 2.275, 1.787, 2.118, 2.653, 2.222, 2.622, 4.831, 2.872, 3.076, 2.303, 2.57
1629739730.352, 3.053, 2.396, 3.094, 2.533, 2.431, 1.375, 1.512, 3.343, 1.686, 3.995, 2.015, 1.783, 1.98, 1.427, 2.28, 1.56, 1.898, 2.221, 2.141, 2.676, 4, 2.747, 2.653, 2.096, 2.692
1629739730.4778, 3.714, 3.01, 2.995, 2.267, 2.529, 1.026, 1.337, 3.323, 1.87, 3.627, 1.767, 1.371, 1.651, 1.26, 2.237, 1.343, 1.827, 1.95, 2.025, 2.697, 4.829, 3.36, 2.4, 1.87, 2.758
1629739730.6038, 8.071, 5.042, 2.93, 1.991, 2.543, 0.812, 1.197, 3.107, 2.127, 3.239, 1.6, 1.043, 1.403, 1.128, 2.14, 1.171, 1.921, 1.738, 1.903, 2.666, 9.495, 5.54, 2.298, 1.686, 2.725
1629739730.73, 17.586, 8.968, 2.887, 1.768, 2.455, 0.801, 1.143, 2.759, 2.373, 2.879, 1.556, 0.923, 1.177, 1.064, 1.993, 1.071, 2.182, 1.498, 1.811, 2.57, 19.484, 9.831, 2.315, 1.609, 2.581
1629739730.8563, 31.112, 14.346, 2.882, 1.657, 2.273, 0.951, 1.178, 2.355, 2.551, 2.587, 1.653, 1.104, 0.964, 1.081, 1.813, 1.03, 2.542, 1.236, 1.775, 2.414, 33.537, 15.791, 2.429, 1.679, 2.35
1629739730.9825, 45.357, 19.842, 2.957, 1.684, 2.027, 1.267, 1.295, 1.949, 2.638, 2.403, 1.862, 1.634, 0.817, 1.155, 1.622, 1.031, 2.942, 1.052, 1.799, 2.214, 48.079, 21.987, 2.631, 1.888, 2.078
1629739731.1082, 55.758, 23.801, 3.124, 1.838, 1.769, 1.645, 1.519, 1.588, 2.649, 2.359, 2.13, 2.497, 0.811, 1.239, 1.443, 1.047, 3.357, 1.049, 1.859, 2.001, 58.442, 26.519, 2.88, 2.178, 1.822
1629739731.2343, 58.795, 24.975, 3.393, 2.079, 1.568, 2.028, 1.903, 1.37, 2.613, 2.45, 2.354, 3.608, 1.014, 1.291, 1.313, 1.068, 3.805, 1.297, 1.926, 1.828, 60.982, 27.88, 3.149, 2.466, 1.643
1629739731.3606, 53.51, 23.207, 3.774, 2.324, 1.492, 2.326, 2.506, 1.397, 2.551, 2.627, 2.461, 4.811, 1.429, 1.274, 1.261, 1.117, 4.304, 1.791, 1.967, 1.752, 54.944, 25.73, 3.419, 2.656, 1.591
